,Unnamed: 0.1,Unnamed: 0,date,open,close,high,low,volumme
1388,1388.0,1388.0,2023-11-03,21.274,21.284,21.318,21.208,1243
1389,1389.0,1389.0,2023-11-06,22.097,21.99,22.152,21.99,11092
1390,1390.0,1390.0,2023-11-07,21.699,21.699,21.699,21.699,0
1391,1391.0,1391.0,2023-11-08,21.274,21.097,21.274,21.097,5272
1392,1392.0,1392.0,2023-11-09,20.649,20.998,21.045,20.62,2281
1393,1393.0,1393.0,2023-11-10,20.601,20.413,20.601,20.359,8554
1394,1394.0,1394.0,2023-11-13,20.539,20.539,20.539,20.539,0
1395,1395.0,1395.0,2023-11-14,20.278,20.326,20.326,20.278,1176
1396,1396.0,1396.0,2023-11-15,21.485,21.263,21.485,21.263,488
1397,1397.0,1397.0,2023-11-16,21.223,21.641,21.66,21.223,14405
1398,1398.0,1398.0,2023-11-17,21.647,21.727,21.727,21.647,415
1399,1399.0,1399.0,2023-11-20,21.225,21.299,21.299,21.225,3278
1400,1400.0,1400.0,2023-11-21,21.681,21.589,21.681,21.487,352
1401,1401.0,1401.0,2023-11-22,21.997,21.944,22.023,21.944,1188
1402,1402.0,1402.0,2023-11-23,22.102,21.926,22.102,21.926,468
1403,1403.0,1403.0,2023-11-24,21.89,21.89,21.89,21.89,0
1404,1404.0,1404.0,2023-11-27,22.261,22.261,22.261,22.261,0
1405,1405.0,1405.0,2023-11-28,22.526,22.526,22.526,22.526,0
1406,1406.0,1406.0,2023-11-29,23.575,23.575,23.575,23.575,0
1407,1407.0,1407.0,2023-11-30,23.525,23.525,23.525,23.525,0
1408,1408.0,1408.0,2023-12-01,23.63,23.63,23.63,23.63,0
1409,1409.0,1409.0,2023-12-04,23.72,23.411,23.72,23.411,4775
1410,1410.0,1410.0,2023-12-05,23.426,23.426,23.426,23.426,0
1411,1411.0,1411.0,2023-12-06,23.217,23.009,23.217,23.009,350
1412,1412.0,1412.0,2023-12-07,23.022,23.022,23.022,23.022,0
1413,1413.0,1413.0,2023-12-11,22.249,22.249,22.249,22.249,0
1414,1414.0,1414.0,2023-12-12,22.31,22.31,22.31,22.31,0
1415,1415.0,1415.0,2023-12-13,21.523,21.523,21.523,21.523,0
1416,1416.0,1416.0,2023-12-15,23.437,23.322,23.437,23.322,350
1417,1417.0,1417.0,2023-12-18,23.211,23.35,23.35,23.211,880
1418,1418.0,1418.0,2023-12-19,23.458,23.458,23.458,23.458,0
1419,1419.0,1419.0,2023-12-20,24.234,24.154,24.234,24.05,9854
1420,1420.0,1420.0,2023-12-21,23.852,23.743,23.852,23.739,3600
1421,1421.0,1421.0,2023-12-22,24.105,24.105,24.105,24.105,0
1422,1422.0,1422.0,2023-12-27,24.208,24.208,24.208,24.208,0
1423,1423.0,1423.0,2023-12-28,24.634,24.316,24.634,24.316,4383
1424,1424.0,1424.0,2023-12-29,23.98,23.98,23.98,23.98,0
1425,1425.0,1425.0,2024-01-02,24.048,23.908,24.048,23.908,300
1426,1426.0,1426.0,2024-01-03,23.467,23.467,23.467,23.467,0
1427,1427.0,1427.0,2024-01-04,22.803,22.794,22.811,22.794,855
1428,1428.0,1428.0,2024-01-05,22.696,22.696,22.696,22.696,0
1429,1429.0,1429.0,2024-01-08,22.46,22.46,22.46,22.46,0
1430,1430.0,1430.0,2024-01-09,22.883,22.883,22.883,22.883,0
1431,1431.0,1431.0,2024-01-10,22.368,22.368,22.368,22.368,0
1432,1432.0,1432.0,2024-01-11,22.528,22.528,22.528,22.528,0
1433,1433.0,1433.0,2024-01-12,22.305,22.957,23.084,22.305,1735
1434,1434.0,1434.0,2024-01-15,22.885,22.885,22.885,22.885,0
1435,1435.0,1435.0,2024-01-16,22.687,22.687,22.687,22.687,0
1436,1436.0,1436.0,2024-01-17,21.677,21.677,21.677,21.677,0
1437,1437.0,1437.0,2024-01-18,21.433,21.245,21.433,21.245,346
1438,1438.0,1438.0,2024-01-19,21.344,21.536,21.536,21.344,281
1439,1439.0,1439.0,2024-01-22,21.15,21.15,21.15,21.15,0
1440,1440.0,1440.0,2024-01-23,21.567,21.583,21.597,21.567,944
1441,1441.0,1441.0,2024-01-24,21.957,21.957,21.957,21.957,0
1442,1442.0,1442.0,2024-01-25,21.232,21.232,21.232,21.232,0
1443,1443.0,1443.0,2024-01-26,21.421,21.421,21.421,21.421,0
1444,1444.0,1444.0,2024-01-29,21.569,21.569,21.569,21.569,0
1445,1445.0,1445.0,2024-01-30,21.667,21.667,21.667,21.667,0
1446,1446.0,1446.0,2024-01-31,21.421,21.421,21.421,21.421,0
1447,1447.0,1447.0,2024-02-01,21.379,22.048,22.048,21.286,595
1448,1448.0,1448.0,2024-02-02,22.137,21.231,22.137,21.231,513
1449,1449.0,1449.0,2024-02-05,21.207,20.807,21.207,20.798,1240
1450,1450.0,1450.0,2024-02-06,21.024,21.024,21.024,21.024,0
1451,1451.0,1451.0,2024-02-07,21.098,21.098,21.098,21.098,0
1452,1452.0,1452.0,2024-02-08,20.874,20.724,20.874,20.724,5514
1453,1453.0,1453.0,2024-02-09,20.824,20.645,20.824,20.645,472
1454,1454.0,1454.0,2024-02-12,20.673,20.673,20.673,20.673,0
1455,1455.0,1455.0,2024-02-13,20.972,19.936,20.972,19.935,5684
1456,1456.0,1456.0,2024-02-14,19.459,19.404,19.493,19.404,6309
1457,1457.0,1457.0,2024-02-15,19.661,20.116,20.116,19.661,1410
1458,1458.0,1458.0,2024-02-16,20.417,20.243,20.417,20.243,666
1459,1459.0,1459.0,2024-02-19,20.366,20.366,20.366,20.366,0
1460,1460.0,1460.0,2024-02-20,20.476,20.476,20.476,20.476,1
1461,1461.0,1461.0,2024-02-21,20.444,20.444,20.444,20.444,0
1462,1462.0,1462.0,2024-02-22,20.336,20.336,20.336,20.336,0
1463,1463.0,1463.0,2024-02-23,19.81,19.81,19.81,19.81,0
1464,1464.0,1464.0,2024-02-26,20.042,20.042,20.042,20.042,0
1465,1465.0,1465.0,2024-02-27,19.933,19.933,19.933,19.933,0
1466,1466.0,1466.0,2024-02-28,19.582,19.496,19.582,19.398,2973
1467,1467.0,1467.0,2024-02-29,19.536,19.994,19.994,19.536,6075
1468,1468.0,1468.0,2024-03-01,19.892,19.892,19.892,19.892,0
1469,1469.0,1469.0,2024-03-04,20.771,21.054,21.054,20.771,5379
1470,1470.0,1470.0,2024-03-05,21.478,21.826,21.826,21.478,1807
1471,1471.0,1471.0,2024-03-06,21.656,21.991,22.05,21.656,6275
1472,1472.0,1472.0,2024-03-07,22.069,22.321,22.321,22.069,198
1473,1473.0,1473.0,2024-03-08,22.459,22.459,22.459,22.459,0
1474,1474.0,1474.0,2024-03-11,22.455,22.55,22.55,22.455,2450
1475,1475.0,1475.0,2024-03-12,22.859,22.859,22.859,22.859,0
1476,1476.0,1476.0,2024-03-13,22.355,22.945,22.945,22.355,250
1477,1477.0,1477.0,2024-03-14,22.841,22.841,22.841,22.841,0
1478,1478.0,1478.0,2024-03-15,22.712,22.698,22.712,22.698,299
1479,1479.0,1479.0,2024-03-18,22.655,22.655,22.655,22.655,0
1480,1480.0,1480.0,2024-03-19,22.445,22.237,22.555,22.237,57
1481,1481.0,1481.0,2024-03-20,22.069,22.0,22.069,22.0,50
1482,1482.0,1482.0,2024-03-21,23.249,23.261,23.275,23.249,2210
1483,1483.0,1483.0,2024-03-22,22.623,22.535,22.623,22.535,5483
1484,1484.0,1484.0,2024-03-25,22.587,22.868,22.868,22.587,518
1485,1485.0,1485.0,2024-03-26,22.896,22.87,22.896,22.87,300
1486,1486.0,1486.0,2024-03-27,22.727,23.151,23.151,22.727,368
1487,1487.0,1487.0,2024-03-28,23.464,24.087,24.087,23.357,889
1488,1488.0,1488.0,2024-04-02,24.798,24.798,24.798,24.798,0
1489,1489.0,1489.0,2024-04-03,24.956,25.0,25.0,24.787,1633
1490,1490.0,1490.0,2024-04-04,25.5,25.18,25.5,25.18,1893
1491,1491.0,1491.0,2024-04-05,25.046,25.496,25.496,25.046,307
1492,1492.0,1492.0,2024-04-08,26.159,26.035,26.211,26.035,761
1493,1493.0,1493.0,2024-04-09,25.754,26.091,26.258,25.754,1714
1494,1494.0,1494.0,2024-04-10,26.496,25.752,26.496,25.667,5775
1495,1495.0,1495.0,2024-04-11,25.903,25.65,25.903,25.65,1026
1496,1496.0,1496.0,2024-04-12,26.493,26.501,26.747,26.493,5835
1497,1497.0,1497.0,2024-04-15,26.002,25.301,26.002,25.301,2062
1498,1498.0,1498.0,2024-04-16,25.094,24.919,25.094,24.805,7216
1499,1499.0,1499.0,2024-04-17,24.897,24.897,24.897,24.897,0
1500,1500.0,1500.0,2024-04-18,25.512,25.512,25.512,25.512,0
1501,1501.0,1501.0,2024-04-19,25.564,25.42,25.564,25.42,4126
1502,1502.0,1502.0,2024-04-22,25.045,24.97,25.09,24.97,4608
1503,1503.0,1503.0,2024-04-23,24.149,24.352,24.352,24.149,782
1504,1504.0,1504.0,2024-04-24,25.007,24.806,25.007,24.806,8
1505,1505.0,1505.0,2024-04-25,25.032,25.214,25.379,25.032,5933
1506,1506.0,1506.0,2024-04-26,26.283,26.283,26.283,26.283,0
1507,1507.0,1507.0,2024-04-29,26.206,26.312,26.382,26.206,230
1508,1508.0,1508.0,2024-04-30,26.226,26.03,26.226,26.03,5193
1509,1509.0,1509.0,2024-05-02,25.528,25.559,25.559,25.085,9732
1510,1510.0,1510.0,2024-05-03,25.482,25.551,25.551,25.482,4106
1511,1511.0,1511.0,2024-05-06,25.817,25.817,25.817,25.817,0
1512,1512.0,1512.0,2024-05-07,25.989,25.944,25.989,25.778,474
1513,1513.0,1513.0,2024-05-08,26.038,26.275,26.275,26.019,9328
1514,1514.0,1514.0,2024-05-09,26.249,26.562,26.562,26.183,7451
1515,1515.0,1515.0,2024-05-10,27.129,26.811,27.22,26.811,1262
1516,1516.0,1516.0,2024-05-13,26.6,26.677,26.678,26.584,6142
1517,1517.0,1517.0,2024-05-14,26.59,26.612,26.612,26.562,8374
1518,1518.0,1518.0,2024-05-15,26.925,27.193,27.193,26.925,4661
1519,1519.0,1519.0,2024-05-16,27.16,27.236,27.236,27.138,4144
1520,1520.0,1520.0,2024-05-17,27.127,27.966,27.966,27.127,7515
1521,1521.0,1521.0,2024-05-20,28.594,27.924,28.594,27.924,4602
1522,1522.0,1522.0,2024-05-21,28.099,28.099,28.099,28.099,0
1523,1523.0,1523.0,2024-05-22,28.075,27.485,28.239,27.441,1572
1524,1524.0,1524.0,2024-05-23,26.932,27.013,27.013,26.859,963
1525,1525.0,1525.0,2024-05-24,26.758,26.758,26.758,26.758,0
1526,1526.0,1526.0,2024-05-27,27.184,27.184,27.184,27.184,0
1527,1527.0,1527.0,2024-05-28,27.422,27.422,27.422,27.422,0
1528,1528.0,1528.0,2024-05-29,27.599,27.209,27.599,27.209,478
1529,1529.0,1529.0,2024-05-30,26.923,27.453,27.528,26.923,470
1530,1530.0,1530.0,2024-05-31,27.509,27.509,27.509,27.509,0
1531,1531.0,1531.0,2024-06-03,27.237,27.237,27.237,27.237,0
1532,1532.0,1532.0,2024-06-04,27.296,27.296,27.296,27.296,0
1533,1533.0,1533.0,2024-06-05,26.311,26.233,26.311,26.233,485
1534,1534.0,1534.0,2024-06-06,26.922,27.28,27.28,26.725,532
1535,1535.0,1535.0,2024-06-07,27.68,26.037,27.68,26.037,13928
1536,1536.0,1536.0,2024-06-10,25.816,25.869,25.869,25.816,608
1537,1537.0,1537.0,2024-06-11,25.931,25.976,25.976,25.931,198
1538,1538.0,1538.0,2024-06-12,25.85,25.85,25.85,25.85,0
1539,1539.0,1539.0,2024-06-13,25.92,25.704,25.92,25.704,34
1540,1540.0,1540.0,2024-06-14,25.507,25.507,25.507,25.507,0
1541,1541.0,1541.0,2024-06-17,25.419,25.385,25.419,25.385,389
1542,1542.0,1542.0,2024-06-18,25.498,25.498,25.498,25.498,0
1543,1543.0,1543.0,2024-06-19,25.896,25.896,25.896,25.896,1
1544,1544.0,1544.0,2024-06-20,26.259,26.412,26.412,26.259,244
1545,1545.0,1545.0,2024-06-21,26.525,26.525,26.525,26.525,0
1546,1546.0,1546.0,2024-06-24,26.229,26.455,26.455,26.229,384
1547,1547.0,1547.0,2024-06-25,26.205,26.205,26.205,26.205,0
1548,1548.0,1548.0,2024-06-26,26.011,25.938,26.011,25.938,247
1549,1549.0,1549.0,2024-06-27,26.11,26.11,26.11,26.11,0
1550,1550.0,1550.0,2024-06-28,26.521,26.651,26.651,26.521,240
1551,1551.0,1551.0,2024-07-01,26.244,26.244,26.244,26.244,0
1552,1552.0,1552.0,2024-07-02,25.913,25.913,25.913,25.913,0
1553,1553.0,1553.0,2024-07-03,26.342,27.064,27.064,26.342,65
1554,1554.0,1554.0,2024-07-04,27.124,27.129,27.129,27.124,237
1555,1555.0,1555.0,2024-07-05,27.219,27.315,27.315,27.219,995
1556,1556.0,1556.0,2024-07-08,27.562,27.466,27.562,27.466,38
1557,1557.0,1557.0,2024-07-09,27.873,27.694,27.873,27.694,2884
1558,1558.0,1558.0,2024-07-10,27.856,28.528,28.528,27.856,959
1559,1559.0,1559.0,2024-07-11,28.737,28.737,28.737,28.737,0
1560,1560.0,1560.0,2024-07-12,29.119,29.266,29.266,29.052,359
1561,1561.0,1561.0,2024-07-15,29.264,29.584,29.584,29.191,1077
1562,1562.0,1562.0,2024-07-16,29.505,29.702,29.712,29.505,811
1563,1563.0,1563.0,2024-07-17,30.213,30.071,30.334,30.071,674
1564,1564.0,1564.0,2024-07-18,30.22,30.037,30.22,30.037,1400
1565,1565.0,1565.0,2024-07-19,28.948,28.948,28.948,28.948,0
1566,1566.0,1566.0,2024-07-22,29.14,29.14,29.14,29.14,0
1567,1567.0,1567.0,2024-07-23,28.811,29.142,29.142,28.811,53
1568,1568.0,1568.0,2024-07-24,29.301,29.81,29.881,29.301,360
1569,1569.0,1569.0,2024-07-25,28.491,28.491,28.491,28.491,0
1570,1570.0,1570.0,2024-07-26,28.516,28.516,28.516,28.516,0
1571,1571.0,1571.0,2024-07-29,28.88,28.88,28.88,28.88,0
1572,1572.0,1572.0,2024-07-30,29.028,29.028,29.028,29.028,0
1573,1573.0,1573.0,2024-07-31,29.421,29.421,29.421,29.421,0
1574,1574.0,1574.0,2024-08-01,29.77,29.77,29.77,29.77,0
1575,1575.0,1575.0,2024-08-02,29.773,29.773,29.773,29.773,0
1576,1576.0,1576.0,2024-08-05,28.199,28.199,28.199,28.199,2280
1577,1577.0,1577.0,2024-08-06,27.701,27.576,27.701,27.576,1001
1578,1578.0,1578.0,2024-08-07,28.291,28.291,28.291,28.291,0
1579,1579.0,1579.0,2024-08-08,27.461,27.461,27.461,27.461,0
1580,1580.0,1580.0,2024-08-09,27.835,27.835,27.835,27.835,0
1581,1581.0,1581.0,2024-08-12,28.268,28.268,28.268,28.268,0
1582,1582.0,1582.0,2024-08-13,28.949,28.949,28.949,28.949,0
1583,1583.0,1583.0,2024-08-14,29.573,29.573,29.573,29.573,0
1584,1584.0,1584.0,2024-08-15,29.69,29.69,29.69,29.69,0
1585,1585.0,1585.0,2024-08-16,29.683,29.683,29.683,29.683,0
1586,1586.0,1586.0,2024-08-19,30.485,30.598,30.598,30.485,99
1587,1587.0,1587.0,2024-08-20,31.195,31.782,31.782,31.195,3515
1588,1588.0,1588.0,2024-08-21,31.482,31.482,31.482,31.482,0
1589,1589.0,1589.0,2024-08-22,31.599,31.599,31.599,31.599,0
1590,1590.0,1590.0,2024-08-23,31.187,31.187,31.187,31.187,0
1591,1591.0,1591.0,2024-08-26,31.338,31.338,31.338,31.338,0
1592,1592.0,1592.0,2024-08-27,31.105,31.105,31.105,31.105,0
1593,1593.0,1593.0,2024-08-28,30.796,30.796,30.796,30.796,0
1594,1594.0,1594.0,2024-08-29,30.605,30.996,30.996,30.605,1000
1595,1595.0,1595.0,2024-08-30,30.874,30.874,30.874,30.874,0
1596,1596.0,1596.0,2024-09-02,30.431,30.431,30.431,30.431,0
1597,1597.0,1597.0,2024-09-03,30.54,30.54,30.54,30.54,0
1598,1598.0,1598.0,2024-09-04,29.321,29.373,29.373,29.298,747
1599,1599.0,1599.0,2024-09-05,29.41,29.41,29.41,29.41,0
1600,1600.0,1600.0,2024-09-06,29.622,29.205,29.622,29.205,1000
1601,1601.0,1601.0,2024-09-09,28.745,28.745,28.745,28.745,0
1602,1602.0,1602.0,2024-09-10,28.975,28.975,28.975,28.975,0
1603,1603.0,1603.0,2024-09-11,29.725,29.39,29.725,29.39,67
1604,1604.0,1604.0,2024-09-12,29.911,31.293,31.293,29.911,140
1605,1605.0,1605.0,2024-09-13,31.665,31.665,31.665,31.665,0
1606,1606.0,1606.0,2024-09-16,32.267,32.054,32.374,32.054,249
1607,1607.0,1607.0,2024-09-17,32.07,32.07,32.07,32.07,0
1608,1608.0,1608.0,2024-09-18,31.759,31.594,31.759,31.594,126
1609,1609.0,1609.0,2024-09-19,31.955,31.472,32.136,31.472,3441
1610,1610.0,1610.0,2024-09-20,31.945,31.945,31.945,31.945,0
1611,0.0,,2018-03-02 00:00:00,59.6,59.6,59.6,59.6,0
1612,1.0,,2018-03-05 00:00:00,59.53,59.7,59.7,59.53,0
1613,2.0,,2018-03-06 00:00:00,60.02,61.25,61.25,60.02,0
1614,3.0,,2018-03-07 00:00:00,61.12,60.26,61.12,60.26,0
1615,4.0,,2018-03-08 00:00:00,60.28,59.87,60.28,59.87,0
1616,5.0,,2018-03-09 00:00:00,59.64,60.0,60.0,59.64,0
1617,6.0,,2018-03-12 00:00:00,59.64,59.86,59.86,59.64,0
1618,7.0,,2018-03-13 00:00:00,59.74,60.3,60.3,59.74,0
1619,8.0,,2018-03-14 00:00:00,60.23,60.34,60.34,60.23,0
1620,9.0,,2018-03-15 00:00:00,60.13,59.26,60.13,59.26,0
1621,10.0,,2018-03-16 00:00:00,59.27,59.48,59.48,59.27,0
1622,11.0,,2018-03-19 00:00:00,59.04,59.34,59.34,59.04,0
1623,12.0,,2018-03-20 00:00:00,59.38,58.75,59.38,58.75,0
1624,13.0,,2018-03-21 00:00:00,59.23,59.75,59.75,59.23,0
1625,14.0,,2018-03-22 00:00:00,60.19,59.96,60.19,59.96,0
1626,15.0,,2018-03-23 00:00:00,60.28,61.57,61.57,60.28,0
1627,16.0,,2018-03-26 00:00:00,61.73,61.73,61.73,61.73,0
1628,17.0,,2018-03-27 00:00:00,61.67,61.67,61.67,61.67,0
1629,18.0,,2018-03-28 00:00:00,60.13,60.13,60.13,60.13,0
1630,19.0,,2018-03-29 00:00:00,60.28,60.61,60.61,59.95,39
1631,20.0,,2018-04-03 00:00:00,61.67,61.52,61.67,61.52,1338
1632,21.0,,2018-04-04 00:00:00,60.89,60.89,60.89,60.89,0
1633,22.0,,2018-04-06 00:00:00,60.69,61.26,61.26,60.69,0
1634,23.0,,2018-04-09 00:00:00,61.34,60.79,61.34,60.79,1318
1635,24.0,,2018-04-10 00:00:00,60.84,61.41,61.41,60.84,0
1636,25.0,,2018-04-11 00:00:00,61.73,61.73,61.73,61.73,0
1637,26.0,,2018-05-08 00:00:00,61.85,61.85,61.85,61.85,0
1638,27.0,,2018-05-15 00:00:00,61.69,61.69,61.69,61.69,0
1639,28.0,,2018-05-16 00:00:00,61.4,61.29,61.4,61.29,0
1640,29.0,,2018-05-17 00:00:00,61.33,61.14,61.33,61.14,0
1641,30.0,,2018-05-18 00:00:00,61.09,60.74,61.09,60.74,0
1642,31.0,,2018-05-21 00:00:00,61.16,60.71,61.16,60.71,1000
1643,32.0,,2018-05-22 00:00:00,60.83,61.28,61.28,60.83,0
1644,33.0,,2018-05-23 00:00:00,61.05,61.05,61.05,61.05,0
1645,34.0,,2018-05-25 00:00:00,61.65,61.65,61.65,61.65,0
1646,35.0,,2018-05-28 00:00:00,60.91,60.91,60.91,60.91,0
1647,36.0,,2018-05-29 00:00:00,61.16,61.58,61.58,61.16,1000
1648,37.0,,2018-05-30 00:00:00,61.23,61.55,61.55,61.23,1000
1649,38.0,,2018-05-31 00:00:00,61.54,61.54,61.54,61.54,0
1650,39.0,,2018-06-01 00:00:00,61.66,61.68,61.68,61.66,0
1651,40.0,,2018-06-04 00:00:00,61.57,61.57,61.57,61.57,0
1652,41.0,,2018-06-05 00:00:00,61.14,61.54,61.54,61.14,0
1653,42.0,,2018-06-06 00:00:00,61.83,61.58,61.83,61.56,220
1654,43.0,,2018-06-07 00:00:00,61.76,61.54,61.76,61.54,0
1655,44.0,,2018-06-08 00:00:00,61.12,61.09,61.12,61.09,0
1656,45.0,,2018-06-11 00:00:00,61.23,61.61,61.61,61.23,0
1657,46.0,,2018-06-12 00:00:00,61.42,61.57,61.57,61.42,0
1658,47.0,,2018-06-13 00:00:00,61.43,61.68,61.68,61.43,0
1659,48.0,,2018-06-14 00:00:00,61.59,61.9,61.9,61.59,0
1660,49.0,,2018-06-15 00:00:00,61.71,60.59,61.71,60.59,0
1661,50.0,,2018-06-18 00:00:00,60.61,60.73,60.73,60.61,0
1662,51.0,,2018-06-19 00:00:00,60.43,60.43,60.43,60.43,0
1663,52.0,,2018-06-20 00:00:00,60.3,60.33,60.33,60.3,0
1664,53.0,,2018-06-21 00:00:00,59.66,59.96,59.96,59.66,0
1665,54.0,,2018-06-22 00:00:00,60.05,60.63,60.63,60.05,0
1666,55.0,,2018-06-25 00:00:00,60.38,59.98,60.38,59.98,0
1667,56.0,,2018-06-26 00:00:00,59.98,59.84,59.98,59.84,0
1668,57.0,,2018-06-27 00:00:00,59.79,59.76,59.79,59.76,0
1669,58.0,,2018-06-28 00:00:00,60.07,60.07,60.07,60.07,0
1670,59.0,,2018-06-29 00:00:00,60.26,61.23,61.23,60.26,0
1671,60.0,,2018-07-02 00:00:00,60.64,60.64,60.64,60.64,0
1672,61.0,,2018-07-03 00:00:00,61.82,61.82,61.82,61.82,0
1673,62.0,,2018-07-10 00:00:00,61.78,61.68,61.78,61.68,0
1674,63.0,,2018-07-11 00:00:00,61.4,60.66,61.4,60.66,0
1675,64.0,,2018-07-12 00:00:00,60.25,60.75,60.75,60.25,0
1676,65.0,,2018-07-13 00:00:00,60.38,60.25,60.38,60.25,0
1677,66.0,,2018-07-16 00:00:00,60.03,59.87,60.03,59.87,0
1678,67.0,,2018-07-17 00:00:00,59.61,59.61,59.61,59.61,0
1679,68.0,,2018-07-18 00:00:00,59.41,59.51,59.52,59.41,4
1680,69.0,,2018-07-19 00:00:00,59.33,59.17,59.33,59.17,0
1681,70.0,,2018-07-20 00:00:00,59.43,59.43,59.43,59.43,0
1682,71.0,,2018-07-23 00:00:00,59.42,58.52,59.42,58.52,0
1683,72.0,,2018-07-24 00:00:00,58.62,58.62,58.62,58.62,0
1684,73.0,,2018-07-25 00:00:00,58.73,58.46,58.73,58.46,0
1685,74.0,,2018-07-26 00:00:00,58.69,58.69,58.69,58.69,0
1686,75.0,,2018-08-10 00:00:00,56.0,56.0,56.0,56.0,0
1687,76.0,,2018-08-13 00:00:00,55.66,54.75,55.66,54.75,0
1688,77.0,,2018-08-14 00:00:00,54.91,54.01,54.91,54.01,0
1689,78.0,,2018-08-15 00:00:00,53.4,50.79,53.4,50.79,0
1690,79.0,,2018-08-16 00:00:00,50.85,50.6,50.85,50.6,0
1691,80.0,,2018-08-17 00:00:00,49.86,50.85,50.85,49.86,0
1692,81.0,,2018-08-20 00:00:00,51.17,50.77,51.17,50.77,0
1693,82.0,,2018-08-21 00:00:00,51.2,51.13,51.2,51.13,0
1694,83.0,,2018-08-22 00:00:00,51.21,51.68,51.68,51.21,0
1695,84.0,,2018-08-23 00:00:00,51.19,50.8,51.19,50.8,0
1696,85.0,,2018-08-24 00:00:00,50.47,51.71,52.11,50.47,434
1697,86.0,,2018-08-27 00:00:00,51.64,52.02,52.02,51.64,0
1698,87.0,,2018-08-28 00:00:00,52.33,52.07,52.33,52.07,0
1699,88.0,,2018-08-29 00:00:00,51.78,51.59,51.78,51.59,0
1700,89.0,,2018-08-30 00:00:00,51.5,50.99,51.5,50.99,0
1701,90.0,,2018-08-31 00:00:00,50.58,50.58,50.58,50.58,0
1702,91.0,,2018-09-03 00:00:00,50.37,50.41,50.41,50.37,0
1703,92.0,,2018-09-04 00:00:00,50.19,49.64,50.19,49.64,1000
1704,93.0,,2018-09-05 00:00:00,48.64,48.45,48.64,48.45,0
1705,94.0,,2018-09-06 00:00:00,47.98,48.44,48.44,47.98,0
1706,95.0,,2018-09-07 00:00:00,48.34,48.31,48.34,48.31,0
1707,96.0,,2018-09-10 00:00:00,48.2,48.2,48.2,48.2,0
1708,97.0,,2018-09-11 00:00:00,47.85,47.44,47.85,47.44,0
1709,98.0,,2018-09-12 00:00:00,47.56,48.59,48.59,47.56,0
1710,99.0,,2018-09-13 00:00:00,48.99,49.06,49.06,48.99,0
1711,100.0,,2018-09-14 00:00:00,49.23,49.14,49.23,49.14,0
1712,101.0,,2018-09-17 00:00:00,49.09,49.88,49.88,49.09,0
1713,102.0,,2018-09-18 00:00:00,49.75,49.97,49.97,49.75,0
1714,103.0,,2018-09-19 00:00:00,50.34,51.09,51.09,50.34,0
1715,104.0,,2018-09-20 00:00:00,51.18,51.03,51.18,51.03,0
1716,105.0,,2018-09-21 00:00:00,50.97,51.27,51.27,50.97,1000
1717,106.0,,2018-09-24 00:00:00,50.85,51.53,51.53,50.85,0
1718,107.0,,2018-09-25 00:00:00,51.16,51.89,51.89,51.16,0
1719,108.0,,2018-09-26 00:00:00,51.48,50.96,51.48,50.96,0
1720,109.0,,2018-09-27 00:00:00,50.06,50.21,50.21,49.56,1000
1721,110.0,,2018-09-28 00:00:00,50.27,50.67,50.67,50.27,0
1722,111.0,,2018-10-01 00:00:00,50.32,50.61,50.61,50.32,0
1723,112.0,,2018-10-02 00:00:00,50.46,51.5,51.5,50.46,1000
1724,113.0,,2018-10-03 00:00:00,51.58,51.58,51.58,51.58,0
1725,114.0,,2018-10-04 00:00:00,51.19,51.07,51.19,51.07,0
1726,115.0,,2018-10-05 00:00:00,51.06,50.76,51.06,50.76,0
1727,116.0,,2018-10-08 00:00:00,50.59,49.79,50.59,49.79,0
1728,117.0,,2018-10-09 00:00:00,50.95,50.18,50.95,50.18,0
1729,118.0,,2018-10-10 00:00:00,50.15,49.66,50.15,49.66,0
1730,119.0,,2018-10-11 00:00:00,50.83,53.02,53.02,50.83,0
1731,120.0,,2018-10-12 00:00:00,54.37,53.24,54.37,53.24,0
1732,121.0,,2018-10-15 00:00:00,54.25,55.33,55.33,54.25,0
1733,122.0,,2018-10-16 00:00:00,55.11,55.03,55.43,55.03,26
1734,123.0,,2018-10-17 00:00:00,54.64,54.69,54.69,54.64,0
1735,124.0,,2018-10-18 00:00:00,54.3,55.5,55.5,54.3,0
1736,125.0,,2018-10-19 00:00:00,55.22,55.22,55.22,55.22,0
1737,126.0,,2018-10-22 00:00:00,54.5,54.5,54.5,54.5,0
1738,127.0,,2018-10-23 00:00:00,54.87,54.87,54.87,54.87,0
1739,128.0,,2018-10-24 00:00:00,55.51,54.69,55.51,54.69,0
1740,129.0,,2018-10-25 00:00:00,55.2,52.73,55.2,52.73,0
1741,130.0,,2018-10-26 00:00:00,53.25,53.25,53.25,53.25,0
1742,131.0,,2018-10-29 00:00:00,52.4,52.84,52.84,52.4,1000
1743,132.0,,2018-10-30 00:00:00,52.21,51.91,52.21,51.91,0
1744,133.0,,2018-10-31 00:00:00,52.06,52.03,52.06,52.03,1000
1745,134.0,,2018-11-01 00:00:00,52.59,52.59,52.59,52.59,0
1746,135.0,,2018-11-02 00:00:00,54.84,54.13,54.84,54.13,0
1747,136.0,,2018-11-05 00:00:00,54.47,54.26,54.47,54.26,0
1748,137.0,,2018-11-06 00:00:00,54.58,54.31,54.58,54.31,0
